PuzzleId,FEN,Moves,Rating,Themes
04qkq,1nr2b1k/2q2p2/4pNp1/3pP3/1p1P3P/2B3R1/1P2QPP1/6K1 b - - 1 27,b4c3 e2h5 g6h5 g3g8,1493,kingsideAttack
077DX,2k2r2/ppp3pp/1q6/4p2Q/1P2P3/P7/2nP1PPP/R1B1R1K1 w - - 0 17,c1b2 b6f2 g1h1 c2e1 h5g4 c8b8,1493,defensiveMove
089BI,rnb1kb1r/ppp2ppp/5q2/3pN3/2B1n3/8/PPPPQPPP/RNB1K2R w KQkq - 1 6,e5f7 f6f7 c4d5 f7d5,1493,hangingPiece
08ipk,1r4k1/pb1R3p/1pq1B3/6p1/2p5/2P3P1/PP2pP1P/4Q1K1 b - - 3 33,g8f8 d7f7 f8e8 e6d7 c6d7 f7d7,1493,exposedKing
00HXr,2k4r/Q1p2pp1/5n2/3rNq2/4p2p/6Pb/PPP1BP1P/R3R1K1 b - - 1 22,h4g3 a7a8,1494,mateIn1
01mqD,4B1k1/2p2p1p/1p1p1P1K/p2P2P1/2P5/1P6/8/2n5 b - - 4 39,c1b3 e8f7 g8f7 h6h7 b3d2 g5g6 f7f6 g6g7,1494,advancedPawn deflection
04kFZ,r2qr1k1/ppp2p1p/5pPB/8/6Q1/2Pp4/P1B3PP/bN3K1R b - - 0 19,d3c2 g6h7 g8h7 g4g7,1494,advancedPawn kingsideAttack
0AtUL,8/pp2k3/2n5/2p1P1N1/4N1n1/2P5/PP4rr/3K1R2 b - - 4 33,g2b2 f1f7 e7d8 g5e6 d8c8 e4d6 c8b8 f7f8 c6d8 f8d8,1494,exposedKing
0017R,r2qk2r/pp2ppbp/1n1p2p1/3Pn3/2P5/2NBBP1P/PP3P2/R2QK2R b KQkq - 0 12,e5c4 d3c4 b6c4 d1a4 d8d7 a4c4,1495,fork
01Btz,2r1k2r/1p2bppp/1q1p4/p2Pp1P1/5n1P/1N3P2/PPPQ4/2KR1B1R w k - 0 17,a2a4 b6b3 f1b5 e8f8,1495,defensiveMove pin
02WXt,2k5/1pp2pp1/3r2p1/8/P2K2P1/1P1RPP2/8/8 w - - 6 34,d4e4 f7f5 g4f5 g6f5 e4f5 d6d3,1495,rookEndgame
08BYm,8/3B4/8/p5KP/Pr6/6k1/8/8 b - - 0 54,b4h4 h5h6 h4d4 h6h7 d4d7 h7h8q,1496,promotion
06xVT,4r1k1/5ppp/3R2n1/1QB5/pP6/P3PPP1/4K1q1/8 w - - 5 36,e2d3 g2f1 d3d2 f1b5,1497,skewer
08SbO,8/4r3/2p3p1/p4pP1/P2P4/3R1P2/1k1K4/8 w - - 0 51,d3c3 e7e2 d2d3 e2e3 d3e3 b2c3,1497,exposedKing
02YDP,1r4k1/q4pp1/2Q5/1BK1p1B1/1PP5/6P1/5P2/8 w - - 1 47,c5d5 a7d4,1498,mateIn1
06Xmo,8/8/8/5p2/p1PK4/P5k1/1P6/8 w - - 1 47,d4e3 f5f4 e3e2 g3g2 e2d2 f4f3,1498,pawnEndgame
04rVW,8/4q1pk/7p/p2Q1p2/b3p2P/2p5/1K1R1PP1/8 w - - 0 36,b2c3 e7b4,1499,mateIn1
018FT,8/6k1/p7/4PQ2/2q5/6PK/8/8 w - - 0 49,f5g4 c4g4 h3g4 a6a5 g4f5 a5a4,1500,defensiveMove
021aU,7k/6pp/2R1p3/p4p2/Q2rq3/6P1/3K1P2/3R4 w - - 0 47,a4d4 e4d4 d2c1 d4a1,1500,hangingPiece
02DwR,k7/P7/1K6/1N6/8/4p1p1/3n4/8 b - - 1 59,d2c4 b6a6 e3e2 b5c7,1500,defensiveMove mateIn2
01rH2,r4rk1/pp1q1p2/2np2pP/2p2b2/2B1PB1b/5P1P/PPP3Q1/R3R1K1 b - - 0 20,f5h3 g2g6 g8h8 g6g7,1501,kingsideAttack mateIn2 pin
052F6,r1b2r2/2q2pkp/p1n1pNpQ/1pp1n3/3pPB2/3B4/PPP2PPP/R3R1K1 b - - 3 18,g7f6 f4g5,1501,mateIn1
0641F,r2qkbnr/pbp3pp/1pn2p2/3Bp3/4P3/2P2N2/PP1P2PP/RNBQK2R w KQkq - 0 8,f3e5 f6e5 d1h5 g7g6,1501,hangingPiece
08HaP,4Rb2/5pkp/1B4p1/1N4n1/1PR5/5nPP/4KP2/r7 w - - 7 33,b5d4 a1e1 e2d3 e1e8 d4f3 g5f3,1501,skewer
04ryc,r5k1/5Rp1/2p4p/4p1q1/pP2p3/2Pb3P/1P3QPK/3R4 w - - 2 33,f7f5 e4e3 f5g5 e3f2,1502,advancedPawn
0eQHp,4r1k1/pp4pp/1qp2B2/5b2/8/3N2Q1/P1P1nPPP/4R1K1 w - - 1 21,e1e2 b6b1 d3c1 b1c1 e2e1 e8e1,1502,backRankMate
08zM7,8/8/8/8/4k1p1/6PP/6K1/8 b - - 0 45,g4h3 g2h3 e4f5 h3h4 f5g6 h4g4,1503,pawnEndgame
0156a,2k4r/ppp1q1p1/3b2p1/3Q4/1P2NPn1/P1P3N1/6P1/R1B2RKr w - - 5 21,g3h1 h8h1 g1h1 e7h4 h1g1 h4h2,1504,attraction kingsideAttack
01TRg,4k3/6R1/4B1K1/1r4p1/6P1/8/3b4/8 b - - 15 45,d2c3 e6d7 e8d8 d7b5 c3g7 g6g7,1504,fork
01c20,2kr3r/Qpp3pp/6n1/nq1Pp1p1/4B1P1/BbP4P/1P6/2KRR3 b - - 2 24,b3d1 e4f5 d8d7 a7a8,1504,mateIn2 pin
09vaO,3r2k1/7B/3q3Q/8/4p3/P1p3PP/5P1K/4r3 b - - 2 44,g8h8 h7g6 h8g8 h6h7 g8f8 h7f7,1504,exposedKing
0Bfet,8/8/1p6/8/2k1K3/4P3/8/8 w - - 1 51,e4f5 b6b5 e3e4 b5b4 e4e5 b4b3 e5e6 b3b2 e6e7 b2b1q,1504,promotion
00WUu,r3k1nr/pp3ppp/1q2b3/8/1n1p4/6P1/PB1QPPBP/R3K1NR w KQkq - 0 13,b2d4 b6d4 d2d4 b4c2 e1f1 c2d4,1505,attraction fork
03Efd,8/7r/3pkpp1/7P/1PP5/7R/2K4P/8 b - - 0 43,h7h5 h3h5 g6h5 b4b5,1506,defensiveMove rookEndgame
0fn0y,1r5k/1P4pp/2p1Q1b1/2qp4/6P1/P7/7K/5R2 b - - 0 35,b8b7 e6c8 g6e8 c8e8 c5f8 f1f8,1507,backRankMate
0sY11,1rr3k1/1bqp1p1p/p4Bp1/3Bn3/7Q/8/PR3PPP/1R4K1 w - - 0 25,d5b7 c7c1 b1c1 c8c1,1507,backRankMate
0GbnU,2r3k1/4bppn/4p3/n2pP3/5B1P/1qrPN1P1/2N2PB1/Q3R1K1 b - - 5 30,a5c6 e1b1 b3c2 e3c2,1509,trappedPiece
022ib,2kr4/2p2pp1/8/1R2PP1p/6n1/8/4Q1PP/3q2BK w - - 1 28,e2b2 d1g1 h1g1 d8d1,1510,attraction mateIn2
04FGP,r2q1rk1/pppbb1p1/3p3n/3Ppp1Q/8/3PPNPP/PP3PB1/R1B2RK1 w - - 0 15,e3e4 d7e8 h5h6 g7h6,1510,trappedPiece
04mZc,r1b2rk1/pp1p1pbp/1qn1pnp1/2p3B1/2B1P3/P1NP1N2/1PP2PPP/R2QK2R b KQ - 0 9,b6b2 c3a4 b2a1 d1a1,1510,trappedPiece
05IZN,8/8/pK3k1p/6pP/6P1/P1r2P2/5R2/8 w - - 0 43,b6a6 c3a3 a6b5 f6e5,1510,defensiveMove rookEndgame
03mFw,4r3/p4p1k/2p1pb2/2Q5/3P4/2P3RP/P2q1PP1/6K1 b - - 6 34,e8g8 c5h5 d2h6 h5h6 h7h6 g3g8,1511,exposedKing
0GbgA,r5k1/p3qpp1/2p1b1r1/1p2P2Q/8/3P1R1P/PP2N1PK/5R2 w - - 1 29,e2f4 g6h6 h5h6 g7h6,1511,trappedPiece
04dbk,8/2Nn2pk/3P3p/8/pp6/8/P5PP/5K2 w - - 0 39,f1e2 b4b3 a2b3 a4a3 c7e6 a3a2,1512,advancedPawn
00UEs,8/3R3p/5kp1/8/2Bnp3/1P5P/P6r/4K3 b - - 1 40,f6e5 d7d5 e5f4 d5d4,1513,deflection
04iY6,4r3/2p5/2p5/2Pk4/KP1P1R2/P4P2/8/8 w - - 1 54,f4f7 d5c4 f7c7 e8a8 c7a7 a8a7,1513,rookEndgame
05U8y,6bk/p1R3q1/1p5p/8/P4Q2/1r6/5PP1/6K1 b - - 3 42,g7a1 g1h2 a1g7 c7g7,1513,defensiveMove
08j9i,2r5/5P1k/p3p3/1p1n3K/4r1P1/1P6/PB3P1P/8 b - - 6 35,c8c2 f7f8q d5f4 h5g5,1513,promotion
09m4A,8/8/6k1/5p1p/7P/5KP1/8/8 b - - 3 62,g6f6 f3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1513,pawnEndgame
01aAR,4k3/R3P3/1p3Kpp/2p5/2P5/1r6/4p1P1/8 b - - 2 37,b3e3 a7a8 e8d7 a8d8 d7c7 e7e8q e3e8 d8e8,1514,advancedPawn deflection exposedKing promotion rookEndgame
0ADxz,2r2k2/r1p3b1/4R1K1/3P4/8/p7/R7/8 b - - 1 41,c8e8 a2f2 g7f6 f2f6 f8g8 e6e8,1514,exposedKing
0ulf6,2k2r2/1R2R2p/p7/3Bp3/4Pbp1/8/PP4PP/6K1 w - - 1 29,b7a7 f4e3 g1h1 f8f1,1514,backRankMate
01vQy,8/8/1Pk2p2/4p2p/2K5/5P2/6P1/8 w - - 0 43,g2g3 f6f5 b6b7 c6b7,1515,pawnEndgame
06NK7,r6r/1p1nk2b/p1p2p2/7q/3PP1p1/1P6/P1Q1NPPB/R4RK1 w - - 2 23,e2g3 h5h2 g1h2 h7e4 h2g1 e4c2,1516,discoveredAttack
0948g,1n2B3/p6P/3kp3/8/5PK1/8/8/4r3 b - - 0 39,e1h1 e8h5 b8c6 h7h8q,1516,promotion
037nc,8/5p2/p3r1kp/1p4p1/2p5/2P2KP1/PP1R1P1P/8 w - - 6 34,d2e2 g5g4 f3g4 e6e2,1517,deflection rookEndgame
08DmD,8/6pp/8/4p3/1Pk3PP/3p4/3K1P2/8 b - - 0 44,h7h6 b4b5 c4b5 d2d3 b5c6 d3e4,1517,pawnEndgame
0iL4s,2kn4/ppp3p1/8/4r3/3QP3/P6p/1PP2rq1/2KRR3 b - - 0 31,e5e8 d4d7 c8b8 d7d8 e8d8 d1d8,1517,backRankMate
00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1518,kingsideAttack mateIn2
05rib,1k1r3r/2p2pp1/Qp2p1n1/7p/Pq1b2nP/5NP1/5PB1/R1B1R1K1 w - - 1 20,f3d4 b4e1 a6f1 e1f1,1518,hangingPiece
06SZH,2kr2r1/2p5/p2qR1N1/np1p2pP/8/7Q/PPP2PP1/6K1 b - - 0 28,d6b4 e6e4 c8b7 e4b4,1518,discoveredAttack
0Dfe2,6k1/8/R4B1p/1p4P1/5K1P/8/p7/5r2 w - - 3 56,f4e5 a2a1q a6a1 f1a1,1518,promotion
01iqw,r3kb1r/1p3pp1/p1p1b3/4p1Bp/4P3/2NQ1PP1/PPP2qBP/R6K b kq - 1 16,f7f6 g5e3 e6c4 e3f2 c4d3 c2d3,1519,trappedPiece
02n4I,r5k1/pp1bqrpp/5p1B/3Q4/8/4PP2/P5RP/R3K3 b Q - 0 25,d7c6 g2g7 g8h8 d5f7 e7f7 g7f7,1519,deflection
08KDw,2r4k/6p1/3p3p/p2qpQ2/8/P1P3PK/1r3R1P/5R2 b - - 3 33,b2f2 f5c8 d5g8 c8g8 h8g8 f1f2,1519,hangingPiece
09xRv,6k1/6pp/Q3pp2/3p3q/2pP1P2/2P2NP1/Pr6/4R1K1 b - - 2 33,h5f3 a6e6 g8h8 e6c8,1520,backRankMate
0jHnZ,4r1k1/1Q3ppp/5q2/1P6/8/5B2/5bPP/5RK1 w - - 0 26,f1f2 e8e1 f2f1 f6d4 g1h1 e1f1,1520,backRankMate
02MvQ,2kr3r/pppn1ppp/8/8/3PN1n1/5N1q/PPP1Bb2/R1BQR1K1 w - - 0 20,e4f2 h3g3 g1f1 g3f2,1522,kingsideAttack mateIn2
049yg,4kn2/1p3p2/2q1p3/p3P3/4rP2/P1P2QP1/3K4/R2N4 w - - 1 27,a1b1 e4d4 c3d4 c6f3,1522,discoveredAttack
04YjK,2k4r/5Rp1/2b1p3/4P2r/1P1B4/2P5/5PP1/1N2R1K1 w - - 1 26,g1f1 c6b5 c3c4 b5c4 e1e2 h5h1,1522,pin
0EGUR,2rq1rk1/pp3ppp/1bn1p3/8/4N3/2P5/PP2QPPP/R1B2RK1 b - - 0 14,d8h4 c1g5 h4e4 e2e4,1522,trappedPiece
0FTIj,3r2kr/ppn2p1p/4p2B/3p4/3P3R/P2B2P1/1P3PP1/4K3 b - - 2 27,f7f6 h4g4 g8f7 g4g7 f7e8 g7c7,1522,skewer
03Dim,rn3rk1/pp2qpp1/7p/8/2pP1bb1/2PQ1NN1/PP2P1PP/1K1R1B1R w - - 0 15,d3e4 e7e4 g3e4 g4f5,1523,pin
07HDk,r1bq1rk1/pp2p2p/2n2bpB/3p4/3P4/3B1N2/PPQ2PPP/R4RK1 b - - 3 13,f8f7 d3g6 h7g6 c2g6 f7g7 h6g7 f6g7 f3g5,1523,defensiveMove
0AZju,8/p1r5/1ppbkn2/7Q/1P1Pr2P/P2NP3/5P2/1B5K w - - 0 34,h5g6 e4h4 h1g2 h4g4 g6g4 f6g4,1523,exposedKing
0ETrF,2R2r1k/5pp1/3p3p/p2Np3/4P1P1/1q1P3P/4QP2/1K3R2 w - - 0 27,b1c1 f8c8 c1d2 c8c2 d2e3 c2e2,1523,skewer
0bXUT,3r2k1/1p3p2/2p4p/1Pq3p1/3r4/7Q/5PPP/1RR3K1 w - - 0 26,b5c6 c5c1 b1c1 d4d1 c1d1 d8d1,1523,backRankMate
03VxU,7Q/pp3k2/8/3pn1p1/3P4/6PK/PP2q2P/8 w - - 2 27,d4e5 g5g4 h3h4 e2h2 h4g4 h2h8,1524,deflection skewer
03cLm,8/6R1/6p1/4P3/5PkP/8/p3r3/K7 b - - 0 45,g4h4 g7g6 e2e1 a1a2,1524,rookEndgame
05t9I,4bk2/p1p2p2/1pP5/5N1p/n2B1n2/5P2/2B3PP/7K b - - 1 37,f4e6 c2a4 e6d4 f5d4,1524,hangingPiece
036pl,2r4r/3b1k2/2p2b2/1p1q2p1/1P1PN3/P1QBPpP1/1B5P/2R3K1 w - - 3 41,e4f6 f3f2 g1f2 h8h2,1525,advancedPawn attraction deflection kingsideAttack
03URI,3n2rk/pp4p1/3qp1Qp/5r2/2p3N1/1P5P/PB3PP1/5RK1 b - - 5 30,f5g5 g6h6,1525,kingsideAttack mateIn1 pin
03nXf,1r4k1/6p1/n2p4/p1pP2rp/2P1Q3/P4q1P/3P1P2/1BR2RK1 w - - 1 29,g1h2 g5g2 h2h1 f3h3,1525,deflection
07rHD,8/1B3p2/3Nb3/2p5/2P2K1k/8/5bP1/8 w - - 7 41,b7d5 f2g3 f4e4 g3d6,1525,skewer
00qIK,r4rk1/p3b1pp/1qB1bp2/1p2p3/2p2P2/3PR1P1/PPPN3P/R1BQ2K1 w - - 1 16,c6a8 b6e3 g1g2 f8a8,1526,hangingPiece
04nGz,4r2r/p1pk1p2/Q2b2qp/2p3p1/P1PPp3/8/1P1B1PPP/R3R1K1 w - - 0 21,d4c5 d6h2 g1h2 g6a6,1526,discoveredAttack
0p25j,4r1k1/p4ppp/2N1r3/2bp4/4n3/2P2N2/PP3PPP/3RRK2 w - - 1 24,f3d4 e4d2 f1g1 e6e1 d1e1 e8e1,1526,backRankMate
01243,r7/pp1Qp1B1/8/3kb3/4q3/8/PP3PP1/5K2 b - - 4 34,e5d6 d7b7 d5e6 b7e4,1527,deflection fork
01CQ7,1n3r1k/p5pp/8/7Q/4P3/2NP4/PPPB2qP/R2KRr2 w - - 3 21,d2e3 f1e1 d1e1 f8f1,1527,attraction mateIn2
02YmM,2r2rk1/p2q1pbn/bp1p4/2pPp1PQ/2P1P2p/N6P/PP2BP2/R3R1K1 b - - 2 25,d7h3 e2g4 h3g4 h5g4,1527,fork
04c6u,4rr1k/6pp/Q7/1pp5/3p3q/P2P4/1PP1RPPP/R5K1 w - - 3 25,a1e1 h4f2 e2f2 e8e1 f2f1 e1f1,1527,deflection kingsideAttack
05URT,4kb2/pp1b2pr/4p2N/3pP3/1q1P4/1P2PQ2/P2N2PP/5RK1 b - - 0 19,h7h6 f3f7 e8d8 f7f8 b4f8 f1f8,1527,deflection exposedKing
04KwW,r1b1k2r/pp4pp/1q2pp2/n7/2pPN3/2P1P2P/PP3PPR/1R1QKB2 w kq - 1 14,f1c4 a5c4 d1a4 b6c6 a4c6 b7c6,1528,hangingPiece
050bz,8/3k1p1p/3P2p1/8/2N2BP1/2P2PK1/r7/7b b - - 0 40,a2c2 c4b6 d7c6 d6d7,1528,advancedPawn
0GPnI,7k/2r4b/5p1b/1pB1pP2/4N1K1/1P1P4/r1P2R2/6R1 w - - 1 41,b3b4 c7g7 g4h3 g7g1,1528,skewer
00GVf,2b2k2/6q1/pn4p1/1rp2p2/8/8/1P2Q1P1/1K2R2R b - - 3 32,c8d7 h1h8 g7h8 e2e7 f8g8 e7d8,1529,exposedKing
00Nf5,r1bq1rk1/pp2bppp/2pp1n2/8/5P2/5N2/PBPPB1PP/RN1Q1RK1 w - - 5 11,b1c3 d8b6 g1h1 b6b2 a1b1 b2a3,1529,fork
02GU0,8/1pr5/3k2p1/3P1p1p/1KR1p2P/P5P1/5P2/8 b - - 0 44,c7c4 b4c4 b7b6 a3a4,1529,defensiveMove
02o7A,3q2k1/1p4pp/p1p5/3pN1p1/1P1Pn1P1/4P2P/7B/5RK1 b - - 0 31,d8b6 f1f8 g8f8 e5d7 f8e7 d7b6,1530,attraction fork
04lQ7,3rr1kb/5p1p/2R3pB/3b4/6P1/3n2N1/1PP3BP/3R3K w - - 0 28,d1d3 e8e1 g3f1 e1f1,1530,pin
09Zof,8/3k4/6p1/K3pp1p/7P/1P3PP1/8/8 b - - 0 44,e5e4 f3e4 f5e4 a5b4,1530,pawnEndgame
00IPp,4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35,g4f5 e3f3,1531,mateIn1
03cdR,2rr2k1/pp3ppp/1b4b1/3N1N2/6P1/P2QPPK1/1q5P/2RR4 b - - 1 24,c8c1 d5e7 g8f8 d3d8 b6d8 d1d8,1531,kingsideAttack
011o8,2r5/1p4bk/p2q2p1/3p1bQn/3B4/P1NP1N1P/1P6/K3R3 b - - 0 33,g7h6 e1e7 h7g8 g5h6,1532,deflection
07r28,r2r1k2/4b3/3pqpQp/2p1pR2/p1P1P3/1P5P/P5P1/5RK1 b - - 3 32,a8a7 f5f6 e7f6 f1f6 e6f6 g6f6,1533,exposedKing
0BCEU,r3k2r/pppb1ppp/8/n2P4/2P2p2/2Q2N2/PP1Nq2P/R5KR b kq - 1 16,e8g8 a1e1 e2e1 f3e1,1533,trappedPiece
0EAdy,8/p2r1kp1/1p2b3/n3P3/5BP1/P2BK2P/8/7R w - - 3 38,h1f1 d7d3 e3d3 e6c4 d3e4 c4f1,1533,skewer
00Mbv,2k2b1r/pp3ppp/1n6/BN2p1P1/2Q1Nn1P/8/PP3P2/2KR4 b - - 0 24,b6c4 d1d8,1534,mateIn1
03NYL,r5k1/pp3ppp/2p1r3/2n1P3/8/1P5q/PBP2P1N/R2QR1K1 w - - 2 20,e1e3 e6g6 e3g3 g6g3 f2g3 h3g3 g1h1 c5e4,1534,defensiveMove kingsideAttack
024CM,r3r1k1/pp3pp1/5Q1p/2bq4/8/4PP1P/P2PKP2/6RR b - - 0 19,d5e5 g1g7 g8h8 f6h6,1535,kingsideAttack mateIn2
0470w,8/6p1/4p3/1K2p3/1P5p/7P/4kPP1/8 w - - 1 36,b5c5 e2f2 b4b5 e5e4 b5b6 e4e3 b6b7 e3e2,1535,advancedPawn pawnEndgame
07KTr,8/8/6kp/pp1p4/2pP2K1/P1P4P/1P6/8 w - - 2 48,h3h4 h6h5 g4f4 g6f6,1535,defensiveMove pawnEndgame
08QZq,r1b2rk1/1p3pbp/1q2p1p1/pN2Pn2/P1B5/1P6/5PPP/R1BQR1K1 b - - 0 15,c8d7 d1d7 a8d8 d7c7 b6c7 b5c7,1535,hangingPiece
0Qfbu,5rk1/1b4pp/pp6/2pPP3/P1P1B3/1P5Q/3q1rPP/R3R2K w - - 9 29,h3g3 d2e1 a1e1 f2f1 e1f1 f8f1,1535,backRankMate
0kBcT,5rk1/1pr4p/4R1pQ/6N1/p2p4/P1N1p3/1P1q2PP/1R4K1 w - - 0 32,b1d1 d2f2 g1h1 f2f1 d1f1 f8f1,1535,backRankMate
00csH,2bqkb1r/4p1p1/p6p/1pNPpp2/2r3n1/P1N1B3/1P2QPPP/R4RK1 b k - 3 18,g4e3 e2h5 g7g6 h5g6,1536,mateIn2
01tFL,r1bq1r1k/pp2p2p/3p1nRQ/2p5/8/1B1P4/PPP2bPP/RNB4K b - - 3 15,f6g8 h6g7,1536,mateIn1
0AkeU,rnb2rk1/pp5p/1qpb1pp1/3p1p2/3P1P2/P1NBP1N1/1PP3PP/R2QK2R b KQ - 0 10,b6b2 c3a4 b2a1 d1a1,1536,trappedPiece
006E1,5rk1/R4pp1/1p5p/3Q4/1PPp2q1/3P2P1/5P2/4nK2 w - - 0 34,f1e1 f8e8 e1f1 g4h3 d5g2 e8e1 f1e1 h3g2,1537,deflection
06cLs,rn1bk2r/pp3ppp/3p4/2q1p3/1N2P3/3Q1N2/PPP2PPP/2KR3R w kq - 6 14,d3d6 c5d6 d1d6 d8e7 d6d5 e7b4,1537,skewer
0ATFS,8/2p2rk1/3pR3/1P1P3p/2P2PrP/3N3K/8/8 b - - 6 53,f7f4 d3f4 g4f4 e6e7 g7f6 e7c7,1537,exposedKing
0B1GK,8/8/8/4kp1p/7P/4K1P1/8/8 b - - 1 45,e5f6 e3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1537,pawnEndgame
02cv1,r1q1kb1r/5pp1/3p3p/3Ppb2/2N4P/1nP2N2/1P2QPP1/R1B1K2R w KQkq - 3 20,c4b6 a8a1 e2b5 f5d7,1538,hangingPiece pin
02dgL,r1bq1r1k/p2n3p/2p1B1pQ/3p2B1/4p3/2P5/P1P4P/R3K2R b KQ - 0 20,d8a5 h6f8 d7f8 g5f6,1539,kingsideAttack mateIn2
04Dut,8/B7/p1p5/2p1k2p/3p1p2/1P2b2P/P1P1K1P1/8 w - - 0 37,a7c5 d4d3 e2d3 e3c5,1539,discoveredAttack
086g1,1qrk2r1/pb1n1p2/1p1PB1pp/2p5/2P2P1P/1P3NP1/PB2Q2K/3R4 b - - 0 26,f7e6 e2e6 g8e8 b2f6 d7f6 e6f6,1540,exposedKing
06aNt,1Q4k1/3bR3/1np4r/pp1p2p1/8/PB3P1P/2P3PK/2q5 b - - 1 33,b6c8 e7d7 c1f4 b8f4,1542,hangingPiece
03gNg,r4rk1/pp2b1pp/2n2p2/4p3/8/2PB1QB1/Pq3P1P/R3R1K1 b - - 3 18,b2c3 d3h7 g8h7 f3c3,1543,discoveredAttack
04cI1,5rk1/6pp/4R3/3R4/4Pq2/1pP2P1P/1P1KQ1P1/r7 w - - 3 31,e2e3 a1d1 d2e2 d1e1 e2e1 f4e3,1543,attraction deflection
073jy,8/8/8/3b1k2/8/1p5K/3R4/3n4 b - - 4 69,b3b2 d2d5 f5e4 d5d1,1543,hangingPiece
00Tll,5r1k/1pp3p1/7p/pP1N4/P3P3/2PP3P/3BnbPK/R7 w - - 2 27,d5c7 f2g3 h2h1 g3c7,1544,fork
01HgH,r3k2r/pppqbppp/2n1b3/3p2PQ/1P1Pp2P/2P1P3/P4PB1/RNB1K1NR w KQkq - 1 11,a2a4 e6g4 g2h3 g4h5 h3d7 e8d7,1544,trappedPiece
03JeC,5rk1/3PQppp/p7/6P1/8/2pq4/P5PP/4R2K b - - 0 30,c3c2 e7f8 g8f8 e1e8,1544,attraction mateIn2
00uKb,6k1/p4rp1/8/2p1Bq1p/2P1b3/2P3QP/P5P1/4R1K1 w - - 0 30,g1h2 h5h4 g3h4 f5e5,1545,deflection
02Pu3,5r2/3R4/6k1/1p6/p1pB3P/3n2K1/5P2/8 b - - 3 43,f8f7 h4h5 g6h5 d7f7,1546,deflection
000Pw,6k1/5p1p/4p3/4q3/3nN3/2Q3P1/PP3P1P/6K1 w - - 2 37,e4d2 d4e2 g1f1 e2c3,1547,fork
00iQD,8/8/8/3K2kp/8/2P1P3/8/8 w - - 0 50,c3c4 h5h4 d5e4 g5g4 c4c5 h4h3 e4e5 h3h2 c5c6 h2h1q,1547,advancedPawn pawnEndgame promotion
01Z1w,r7/2p2pk1/q4np1/3PQ3/4P3/5PPp/2R2NKP/8 w - - 0 34,g2h3 a6f1 h3h4 a8h8 h4g5 h8h5 g5f4 h5e5,1547,skewer
02nli,r2q2rk/pp1n1pnp/2p5/3pP3/3P1Q1N/8/PPP2PPP/R4RK1 b - - 2 18,f7f5 h4g6 h7g6 f4h6,1547,kingsideAttack mateIn2
08BxE,8/3B4/8/2p1p1pQ/3n1p2/2K5/P3rk2/8 w - - 13 62,a2a4 e2c2 c3d3 c5c4 d3e4 c2e2 e4d5 c4c3,1548,exposedKing
02g7h,2k2Q2/pR4pp/2prr3/N2n4/3q4/6P1/P4PKP/8 b - - 11 31,d6d8 b7b8 c8b8 f8d8,1549,attraction deflection mateIn2
04S2V,rn4k1/p1p3pp/1p1pp2r/5p1q/2PP4/B1PBPK2/P2Q1P1P/6RR w - - 7 17,f3g2 h5h3,1549,mateIn1
05ox7,rnb1k1nr/ppppqppp/8/b3N3/4P3/P7/1PPP1PPP/RNBQKB1R w KQkq - 1 5,b2b4 e7e5 d2d4 e5e4 c1e3 a5b6,1549,hangingPiece
067UQ,r1b1kb1r/pp3ppp/1q2p1n1/3pP3/2nP4/1PB4N/P3BPPP/RN1QK2R b KQkq - 0 12,c4a3 b1a3 f8a3 b3b4,1549,defensiveMove
0Ne1X,5rk1/5pp1/2R1p2p/q2n4/3PQ3/4PN1P/5PPB/r1R3K1 w - - 1 25,f3e5 a5e1 c1e1 a1e1,1549,backRankMate
00tgU,r4rk1/pbpp2p1/1pn3Qp/3N4/3q1N2/3B4/PP3PPP/5RK1 b - - 5 20,c6e5 d5e7 g8h8 g6h7,1551,kingsideAttack mateIn2
010MJ,3r2k1/pR3pp1/8/5p1p/3n1q2/5P2/PP4R1/6QK b - - 4 29,d4f3 g2g7 g8h8 g7h7 h8h7 b7f7 h7h8 g1g7,1552,attraction
03lc6,2r2rk1/p3p2p/1pq3pP/8/1P3P2/2bPQP2/2R1P1K1/4R3 b - - 0 30,c6d7 c2c3 c8c3 e3e5 f8f6 e5c3,1552,attraction
03tS5,2R5/4kpp1/p6p/3KP1q1/6r1/5B2/PP2RP2/8 b - - 19 34,g4d4 d5d4 g5f4 f3e4,1552,defensiveMove hangingPiece
04E4E,r1b1k1nr/ppp2ppp/8/2bPp3/3n3q/2N2P2/PPP2BPP/R2QKBNR b KQkq - 2 7,d4f3 d1f3 c5f2 f3f2 h4f2 e1f2,1552,hangingPiece
09qHq,r6q/pbpnk1n1/1p1pppQp/6p1/1b1PP3/2NB2B1/PPP2PPP/2KR3R w - - 2 18,c3b5 d7f8 g6g7 h8g7,1552,trappedPiece
